Nx = 31
Nt = 750
n/j; 0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23; 24; 25; 26; 27; 28; 29; 30; 
655(26.2); 15.5475; 15.5475; 15.5411; 15.5283; 15.5094; 15.4845; 15.4538; 15.4179; 15.3771; 15.3318; 15.2827; 15.2302; 15.1751; 15.1179; 15.0593; 15; 14.9407; 14.8821; 14.8249; 14.7698; 14.7173; 14.6682; 14.6229; 14.5821; 14.5462; 14.5155; 14.4906; 14.4717; 14.4589; 14.4525; 14.4525; 
656(26.24); 15.545; 15.545; 15.5386; 15.5259; 15.507; 15.4822; 15.4517; 15.416; 15.3753; 15.3303; 15.2814; 15.2292; 15.1743; 15.1173; 15.059; 15; 14.941; 14.8827; 14.8257; 14.7708; 14.7186; 14.6697; 14.6247; 14.584; 14.5483; 14.5178; 14.493; 14.4741; 14.4614; 14.455; 14.455; 
657(26.28); 15.5424; 15.5424; 15.5361; 15.5234; 15.5046; 15.4799; 15.4496; 15.414; 15.3736; 15.3287; 15.2801; 15.2281; 15.1734; 15.1168; 15.0587; 15; 14.9413; 14.8832; 14.8266; 14.7719; 14.7199; 14.6713; 14.6264; 14.586; 14.5504; 14.5201; 14.4954; 14.4766; 14.4639; 14.4576; 14.4576; 
658(26.32); 15.5399; 15.5399; 15.5336; 15.521; 15.5023; 15.4777; 15.4475; 15.4121; 15.3718; 15.3272; 15.2788; 15.227; 15.1726; 15.1162; 15.0585; 15; 14.9415; 14.8838; 14.8274; 14.773; 14.7212; 14.6728; 14.6282; 14.5879; 14.5525; 14.5223; 14.4977; 14.479; 14.4664; 14.4601; 14.4601; 
659(26.36); 15.5374; 15.5374; 15.5311; 15.5185; 15.4999; 15.4755; 15.4454; 15.4102; 15.3701; 15.3257; 15.2774; 15.226; 15.1718; 15.1157; 15.0582; 15; 14.9418; 14.8843; 14.8282; 14.774; 14.7226; 14.6743; 14.6299; 14.5898; 14.5546; 14.5245; 14.5001; 14.4815; 14.4689; 14.4626; 14.4626; 
660(26.4); 15.5349; 15.5349; 15.5286; 15.5161; 15.4976; 15.4732; 15.4433; 15.4082; 15.3684; 15.3242; 15.2762; 15.2249; 15.171; 15.1151; 15.0579; 15; 14.9421; 14.8849; 14.829; 14.7751; 14.7238; 14.6758; 14.6316; 14.5918; 14.5567; 14.5268; 14.5024; 14.4839; 14.4714; 14.4651; 14.4651; 
661(26.44); 15.5324; 15.5324; 15.5261; 15.5137; 15.4953; 15.471; 15.4413; 15.4063; 15.3666; 15.3226; 15.2749; 15.2239; 15.1702; 15.1146; 15.0576; 15; 14.9424; 14.8854; 14.8298; 14.7761; 14.7251; 14.6774; 14.6334; 14.5937; 14.5587; 14.529; 14.5047; 14.4863; 14.4739; 14.4676; 14.4676; 
662(26.48); 15.5299; 15.5299; 15.5237; 15.5113; 15.493; 15.4688; 15.4392; 15.4044; 15.3649; 15.3211; 15.2736; 15.2228; 15.1694; 15.1141; 15.0574; 15; 14.9426; 14.8859; 14.8306; 14.7772; 14.7264; 14.6789; 14.6351; 14.5956; 14.5608; 14.5312; 14.507; 14.4887; 14.4763; 14.4701; 14.4701; 
663(26.52); 15.5274; 15.5274; 15.5212; 15.5089; 15.4907; 15.4667; 15.4372; 15.4026; 15.3632; 15.3196; 15.2723; 15.2218; 15.1686; 15.1135; 15.0571; 15; 14.9429; 14.8865; 14.8314; 14.7782; 14.7277; 14.6804; 14.6368; 14.5974; 14.5628; 14.5333; 14.5093; 14.4911; 14.4788; 14.4726; 14.4726; 
664(26.56); 15.5249; 15.5249; 15.5188; 15.5066; 15.4884; 15.4645; 15.4351; 15.4007; 15.3615; 15.3181; 15.271; 15.2207; 15.1679; 15.113; 15.0568; 15; 14.9432; 14.887; 14.8321; 14.7793; 14.729; 14.6819; 14.6385; 14.5993; 14.5649; 14.5355; 14.5116; 14.4934; 14.4812; 14.4751; 14.4751; 
665(26.6); 15.5225; 15.5225; 15.5164; 15.5042; 15.4861; 15.4623; 15.4331; 15.3988; 15.3598; 15.3167; 15.2698; 15.2197; 15.1671; 15.1125; 15.0566; 15; 14.9434; 14.8875; 14.8329; 14.7803; 14.7302; 14.6833; 14.6402; 14.6012; 14.5669; 14.5377; 14.5139; 14.4958; 14.4836; 14.4775; 14.4775; 
666(26.64); 15.5201; 15.5201; 15.514; 15.5018; 15.4838; 15.4601; 15.4311; 15.3969; 15.3582; 15.3152; 15.2685; 15.2187; 15.1663; 15.112; 15.0563; 15; 14.9437; 14.888; 14.8337; 14.7813; 14.7315; 14.6848; 14.6418; 14.6031; 14.5689; 14.5399; 14.5162; 14.4982; 14.486; 14.4799; 14.4799; 
667(26.68); 15.5176; 15.5176; 15.5116; 15.4995; 15.4816; 15.458; 15.4291; 15.3951; 15.3565; 15.3137; 15.2673; 15.2177; 15.1655; 15.1114; 15.056; 15; 14.944; 14.8886; 14.8345; 14.7823; 14.7327; 14.6863; 14.6435; 14.6049; 14.5709; 14.542; 14.5184; 14.5005; 14.4884; 14.4824; 14.4824; 
668(26.72); 15.5152; 15.5152; 15.5092; 15.4972; 15.4793; 15.4559; 15.4271; 15.3933; 15.3548; 15.3123; 15.266; 15.2166; 15.1647; 15.1109; 15.0558; 15; 14.9442; 14.8891; 14.8353; 14.7834; 14.734; 14.6877; 14.6452; 14.6067; 14.5729; 14.5441; 14.5207; 14.5028; 14.4908; 14.4848; 14.4848; 
669(26.76); 15.5128; 15.5128; 15.5068; 15.4948; 15.4771; 15.4537; 15.4251; 15.3914; 15.3532; 15.3108; 15.2648; 15.2156; 15.164; 15.1104; 15.0555; 15; 14.9445; 14.8896; 14.836; 14.7844; 14.7352; 14.6892; 14.6468; 14.6086; 14.5749; 14.5463; 14.5229; 14.5052; 14.4932; 14.4872; 14.4872; 
670(26.8); 15.5104; 15.5104; 15.5044; 15.4925; 15.4749; 15.4516; 15.4231; 15.3896; 15.3515; 15.3093; 15.2635; 15.2146; 15.1632; 15.1099; 15.0553; 15; 14.9447; 14.8901; 14.8368; 14.7854; 14.7365; 14.6907; 14.6485; 14.6104; 14.5769; 14.5484; 14.5251; 14.5075; 14.4956; 14.4896; 14.4896; 
671(26.84); 15.508; 15.508; 15.5021; 15.4902; 15.4726; 15.4495; 15.4211; 15.3878; 15.3499; 15.3079; 15.2623; 15.2136; 15.1625; 15.1094; 15.055; 15; 14.945; 14.8906; 14.8375; 14.7864; 14.7377; 14.6921; 14.6501; 14.6122; 14.5789; 14.5505; 14.5274; 14.5098; 14.4979; 14.492; 14.492; 
672(26.88); 15.5057; 15.5057; 15.4997; 15.4879; 15.4704; 15.4474; 15.4191; 15.386; 15.3483; 15.3065; 15.2611; 15.2126; 15.1617; 15.1089; 15.0548; 15; 14.9452; 14.8911; 14.8383; 14.7874; 14.7389; 14.6935; 14.6517; 14.614; 14.5809; 14.5526; 14.5296; 14.5121; 14.5003; 14.4943; 14.4943; 
673(26.92); 15.5033; 15.5033; 15.4974; 15.4857; 15.4682; 15.4453; 15.4172; 15.3842; 15.3466; 15.305; 15.2599; 15.2116; 15.1609; 15.1084; 15.0545; 15; 14.9455; 14.8916; 14.8391; 14.7884; 14.7401; 14.695; 14.6534; 14.6158; 14.5828; 14.5547; 14.5318; 14.5143; 14.5026; 14.4967; 14.4967; 
674(26.96); 15.5009; 15.5009; 15.4951; 15.4834; 15.4661; 15.4432; 15.4152; 15.3824; 15.345; 15.3036; 15.2586; 15.2107; 15.1602; 15.1078; 15.0542; 15; 14.9458; 14.8922; 14.8398; 14.7893; 14.7414; 14.6964; 14.655; 14.6176; 14.5848; 14.5568; 14.5339; 14.5166; 14.5049; 14.4991; 14.4991; 
675(27); 15.4986; 15.4986; 15.4928; 15.4811; 15.4639; 15.4412; 15.4133; 15.3806; 15.3434; 15.3022; 15.2574; 15.2097; 15.1594; 15.1073; 15.054; 15; 14.946; 14.8927; 14.8406; 14.7903; 14.7426; 14.6978; 14.6566; 14.6194; 14.5867; 14.5588; 14.5361; 14.5189; 14.5072; 14.5014; 14.5014; 
676(27.04); 15.4963; 15.4963; 15.4905; 15.4789; 15.4617; 15.4391; 15.4114; 15.3788; 15.3418; 15.3008; 15.2562; 15.2087; 15.1587; 15.1068; 15.0537; 15; 14.9463; 14.8932; 14.8413; 14.7913; 14.7438; 14.6992; 14.6582; 14.6212; 14.5886; 14.5609; 14.5383; 14.5211; 14.5095; 14.5037; 14.5037; 
677(27.08); 15.494; 15.494; 15.4882; 15.4767; 15.4596; 15.4371; 15.4095; 15.377; 15.3402; 15.2994; 15.255; 15.2077; 15.158; 15.1063; 15.0535; 15; 14.9465; 14.8937; 14.842; 14.7923; 14.745; 14.7006; 14.6598; 14.623; 14.5905; 14.5629; 14.5404; 14.5233; 14.5118; 14.506; 14.506; 
678(27.12); 15.4917; 15.4917; 15.4859; 15.4744; 15.4574; 15.435; 15.4075; 15.3753; 15.3386; 15.298; 15.2538; 15.2067; 15.1572; 15.1058; 15.0532; 15; 14.9468; 14.8942; 14.8428; 14.7933; 14.7462; 14.702; 14.6614; 14.6247; 14.5925; 14.565; 14.5426; 14.5256; 14.5141; 14.5083; 14.5083; 
679(27.16); 15.4894; 15.4894; 15.4836; 15.4722; 15.4553; 15.433; 15.4056; 15.3735; 15.337; 15.2966; 15.2527; 15.2058; 15.1565; 15.1054; 15.053; 15; 14.947; 14.8946; 14.8435; 14.7942; 14.7473; 14.7034; 14.663; 14.6265; 14.5944; 14.567; 14.5447; 14.5278; 14.5164; 14.5106; 14.5106; 
680(27.2); 15.4871; 15.4871; 15.4814; 15.47; 15.4532; 15.431; 15.4037; 15.3718; 15.3355; 15.2952; 15.2515; 15.2048; 15.1558; 15.1049; 15.0527; 15; 14.9473; 14.8951; 14.8442; 14.7952; 14.7485; 14.7048; 14.6645; 14.6282; 14.5963; 14.569; 14.5468; 14.53; 14.5186; 14.5129; 14.5129; 
681(27.24); 15.4848; 15.4848; 15.4791; 15.4678; 15.451; 15.429; 15.4019; 15.37; 15.3339; 15.2938; 15.2503; 15.2039; 15.155; 15.1044; 15.0525; 15; 14.9475; 14.8956; 14.845; 14.7961; 14.7497; 14.7062; 14.6661; 14.63; 14.5981; 14.571; 14.549; 14.5322; 14.5209; 14.5152; 14.5152; 
682(27.28); 15.4825; 15.4825; 15.4769; 15.4656; 15.4489; 15.427; 15.4; 15.3683; 15.3323; 15.2925; 15.2491; 15.2029; 15.1543; 15.1039; 15.0522; 15; 14.9478; 14.8961; 14.8457; 14.7971; 14.7509; 14.7075; 14.6677; 14.6317; 14.6; 14.573; 14.5511; 14.5344; 14.5231; 14.5175; 14.5175; 
683(27.32); 15.4803; 15.4803; 15.4747; 15.4635; 15.4468; 15.425; 15.3981; 15.3666; 15.3308; 15.2911; 15.248; 15.202; 15.1536; 15.1034; 15.052; 15; 14.948; 14.8966; 14.8464; 14.798; 14.752; 14.7089; 14.6692; 14.6334; 14.6019; 14.575; 14.5532; 14.5365; 14.5253; 14.5197; 14.5197; 
684(27.36); 15.4781; 15.4781; 15.4724; 15.4613; 15.4448; 15.423; 15.3963; 15.3649; 15.3292; 15.2897; 15.2468; 15.201; 15.1529; 15.1029; 15.0518; 15; 14.9482; 14.8971; 14.8471; 14.799; 14.7532; 14.7103; 14.6708; 14.6351; 14.6037; 14.577; 14.5552; 14.5387; 14.5276; 14.5219; 14.5219; 
685(27.4); 15.4758; 15.4758; 15.4702; 15.4591; 15.4427; 15.421; 15.3944; 15.3632; 15.3277; 15.2884; 15.2457; 15.2001; 15.1522; 15.1024; 15.0515; 15; 14.9485; 14.8976; 14.8478; 14.7999; 14.7543; 14.7116; 14.6723; 14.6368; 14.6056; 14.579; 14.5573; 14.5409; 14.5298; 14.5242; 14.5242; 
686(27.44); 15.4736; 15.4736; 15.468; 15.457; 15.4406; 15.419; 15.3926; 15.3615; 15.3262; 15.287; 15.2445; 15.1992; 15.1514; 15.102; 15.0513; 15; 14.9487; 14.898; 14.8486; 14.8008; 14.7555; 14.713; 14.6738; 14.6385; 14.6074; 14.581; 14.5594; 14.543; 14.532; 14.5264; 14.5264; 
687(27.48); 15.4714; 15.4714; 15.4659; 15.4549; 15.4386; 15.4171; 15.3907; 15.3598; 15.3246; 15.2857; 15.2434; 15.1982; 15.1507; 15.1015; 15.051; 15; 14.949; 14.8985; 14.8493; 14.8018; 14.7566; 14.7143; 14.6754; 14.6402; 14.6093; 14.5829; 14.5614; 14.5451; 14.5341; 14.5286; 14.5286; 
688(27.52); 15.4692; 15.4692; 15.4637; 15.4527; 15.4365; 15.4151; 15.3889; 15.3581; 15.3231; 15.2844; 15.2422; 15.1973; 15.15; 15.101; 15.0508; 15; 14.9492; 14.899; 14.85; 14.8027; 14.7578; 14.7156; 14.6769; 14.6419; 14.6111; 14.5849; 14.5635; 14.5473; 14.5363; 14.5308; 14.5308; 
689(27.56); 15.467; 15.467; 15.4615; 15.4506; 15.4345; 15.4132; 15.3871; 15.3565; 15.3216; 15.283; 15.2411; 15.1964; 15.1493; 15.1005; 15.0506; 15; 14.9494; 14.8995; 14.8507; 14.8036; 14.7589; 14.717; 14.6784; 14.6435; 14.6129; 14.5868; 14.5655; 14.5494; 14.5385; 14.533; 14.533; 
690(27.6); 15.4648; 15.4648; 15.4594; 15.4485; 15.4324; 15.4113; 15.3853; 15.3548; 15.3201; 15.2817; 15.24; 15.1955; 15.1486; 15.1001; 15.0503; 15; 14.9497; 14.8999; 14.8514; 14.8045; 14.76; 14.7183; 14.6799; 14.6452; 14.6147; 14.5887; 14.5676; 14.5515; 14.5406; 14.5352; 14.5352; 
691(27.64); 15.4626; 15.4626; 15.4572; 15.4464; 15.4304; 15.4094; 15.3835; 15.3531; 15.3186; 15.2804; 15.2389; 15.1945; 15.1479; 15.0996; 15.0501; 15; 14.9499; 14.9004; 14.8521; 14.8055; 14.7611; 14.7196; 14.6814; 14.6469; 14.6165; 14.5906; 14.5696; 14.5536; 14.5428; 14.5374; 14.5374; 
692(27.68); 15.4605; 15.4605; 15.4551; 15.4444; 15.4284; 15.4074; 15.3817; 15.3515; 15.3171; 15.2791; 15.2378; 15.1936; 15.1473; 15.0991; 15.0499; 15; 14.9501; 14.9009; 14.8527; 14.8064; 14.7622; 14.7209; 14.6829; 14.6485; 14.6183; 14.5926; 14.5716; 14.5556; 14.5449; 14.5395; 14.5395; 
693(27.72); 15.4583; 15.4583; 15.453; 15.4423; 15.4264; 15.4055; 15.3799; 15.3498; 15.3157; 15.2778; 15.2366; 15.1927; 15.1466; 15.0987; 15.0496; 15; 14.9504; 14.9013; 14.8534; 14.8073; 14.7634; 14.7222; 14.6843; 14.6502; 14.6201; 14.5945; 14.5736; 14.5577; 14.547; 14.5417; 14.5417; 
694(27.76); 15.4562; 15.4562; 15.4509; 15.4402; 15.4244; 15.4036; 15.3781; 15.3482; 15.3142; 15.2765; 15.2355; 15.1918; 15.1459; 15.0982; 15.0494; 15; 14.9506; 14.9018; 14.8541; 14.8082; 14.7645; 14.7235; 14.6858; 14.6518; 14.6219; 14.5964; 14.5756; 14.5598; 14.5491; 14.5438; 14.5438; 
695(27.8); 15.4541; 15.4541; 15.4487; 15.4382; 15.4224; 15.4018; 15.3764; 15.3466; 15.3127; 15.2752; 15.2344; 15.1909; 15.1452; 15.0978; 15.0492; 15; 14.9508; 14.9022; 14.8548; 14.8091; 14.7656; 14.7248; 14.6873; 14.6534; 14.6236; 14.5982; 14.5776; 14.5618; 14.5513; 14.5459; 14.5459; 
696(27.84); 15.452; 15.452; 15.4467; 15.4361; 15.4205; 15.3999; 15.3746; 15.345; 15.3113; 15.2739; 15.2333; 15.19; 15.1445; 15.0973; 15.0489; 15; 14.9511; 14.9027; 14.8555; 14.81; 14.7667; 14.7261; 14.6887; 14.655; 14.6254; 14.6001; 14.5795; 14.5639; 14.5533; 14.548; 14.548; 
697(27.88); 15.4498; 15.4498; 15.4446; 15.4341; 15.4185; 15.398; 15.3729; 15.3434; 15.3098; 15.2726; 15.2323; 15.1892; 15.1438; 15.0968; 15.0487; 15; 14.9513; 14.9032; 14.8562; 14.8108; 14.7677; 14.7274; 14.6902; 14.6566; 14.6271; 14.602; 14.5815; 14.5659; 14.5554; 14.5502; 14.5502; 
698(27.92); 15.4477; 15.4477; 15.4425; 15.4321; 15.4166; 15.3962; 15.3711; 15.3418; 15.3084; 15.2714; 15.2312; 15.1883; 15.1432; 15.0964; 15.0485; 15; 14.9515; 14.9036; 14.8568; 14.8117; 14.7688; 14.7286; 14.6916; 14.6582; 14.6289; 14.6038; 14.5834; 14.5679; 14.5575; 14.5523; 14.5523; 
699(27.96); 15.4457; 15.4457; 15.4404; 15.43; 15.4146; 15.3943; 15.3694; 15.3402; 15.3069; 15.2701; 15.2301; 15.1874; 15.1425; 15.0959; 15.0483; 15; 14.9517; 14.9041; 14.8575; 14.8126; 14.7699; 14.7299; 14.6931; 14.6598; 14.6306; 14.6057; 14.5854; 14.57; 14.5596; 14.5543; 14.5543; 
700(28); 15.4436; 15.4436; 15.4384; 15.428; 15.4127; 15.3925; 15.3677; 15.3386; 15.3055; 15.2688; 15.229; 15.1865; 15.1418; 15.0955; 15.048; 15; 14.952; 14.9045; 14.8582; 14.8135; 14.771; 14.7312; 14.6945; 14.6614; 14.6323; 14.6075; 14.5873; 14.572; 14.5616; 14.5564; 14.5564; 
701(28.04); 15.4415; 15.4415; 15.4363; 15.426; 15.4107; 15.3906; 15.366; 15.337; 15.3041; 15.2676; 15.228; 15.1857; 15.1412; 15.095; 15.0478; 15; 14.9522; 14.905; 14.8588; 14.8143; 14.772; 14.7324; 14.6959; 14.663; 14.634; 14.6094; 14.5893; 14.574; 14.5637; 14.5585; 14.5585; 
702(28.08); 15.4394; 15.4394; 15.4343; 15.424; 15.4088; 15.3888; 15.3643; 15.3354; 15.3026; 15.2663; 15.2269; 15.1848; 15.1405; 15.0946; 15.0476; 15; 14.9524; 14.9054; 14.8595; 14.8152; 14.7731; 14.7337; 14.6974; 14.6646; 14.6357; 14.6112; 14.5912; 14.576; 14.5657; 14.5606; 14.5606; 
703(28.12); 15.4374; 15.4374; 15.4323; 15.4221; 15.4069; 15.387; 15.3626; 15.3339; 15.3012; 15.2651; 15.2258; 15.1839; 15.1399; 15.0942; 15.0474; 15; 14.9526; 14.9058; 14.8601; 14.8161; 14.7742; 14.7349; 14.6988; 14.6661; 14.6374; 14.613; 14.5931; 14.5779; 14.5677; 14.5626; 14.5626; 
704(28.16); 15.4353; 15.4353; 15.4302; 15.4201; 15.405; 15.3852; 15.3609; 15.3323; 15.2998; 15.2638; 15.2248; 15.1831; 15.1392; 15.0937; 15.0471; 15; 14.9529; 14.9063; 14.8608; 14.8169; 14.7752; 14.7362; 14.7002; 14.6677; 14.6391; 14.6148; 14.595; 14.5799; 14.5698; 14.5647; 14.5647; 
705(28.2); 15.4333; 15.4333; 15.4282; 15.4181; 15.4031; 15.3834; 15.3592; 15.3307; 15.2984; 15.2626; 15.2237; 15.1822; 15.1386; 15.0933; 15.0469; 15; 14.9531; 14.9067; 14.8614; 14.8178; 14.7763; 14.7374; 14.7016; 14.6693; 14.6408; 14.6166; 14.5969; 14.5819; 14.5718; 14.5667; 14.5667; 
706(28.24); 15.4313; 15.4313; 15.4262; 15.4162; 15.4012; 15.3816; 15.3575; 15.3292; 15.297; 15.2614; 15.2227; 15.1814; 15.1379; 15.0929; 15.0467; 15; 14.9533; 14.9071; 14.8621; 14.8186; 14.7773; 14.7386; 14.703; 14.6708; 14.6425; 14.6184; 14.5988; 14.5838; 14.5738; 14.5687; 14.5687; 
707(28.28); 15.4293; 15.4293; 15.4242; 15.4142; 15.3994; 15.3798; 15.3558; 15.3277; 15.2956; 15.2602; 15.2216; 15.1805; 15.1373; 15.0924; 15.0465; 15; 14.9535; 14.9076; 14.8627; 14.8195; 14.7784; 14.7398; 14.7044; 14.6723; 14.6442; 14.6202; 14.6006; 14.5858; 14.5758; 14.5707; 14.5707; 
708(28.32); 15.4273; 15.4273; 15.4223; 15.4123; 15.3975; 15.3781; 15.3542; 15.3261; 15.2943; 15.259; 15.2206; 15.1797; 15.1366; 15.092; 15.0463; 15; 14.9537; 14.908; 14.8634; 14.8203; 14.7794; 14.741; 14.7057; 14.6739; 14.6458; 14.6219; 14.6025; 14.5877; 14.5777; 14.5727; 14.5727; 
709(28.36); 15.4253; 15.4253; 15.4203; 15.4104; 15.3957; 15.3763; 15.3525; 15.3246; 15.2929; 15.2577; 15.2196; 15.1788; 15.136; 15.0916; 15.046; 15; 14.954; 14.9084; 14.864; 14.8212; 14.7804; 14.7423; 14.7071; 14.6754; 14.6475; 14.6237; 14.6043; 14.5896; 14.5797; 14.5747; 14.5747; 
710(28.4); 15.4233; 15.4233; 15.4183; 15.4085; 15.3938; 15.3745; 15.3509; 15.3231; 15.2915; 15.2565; 15.2186; 15.178; 15.1354; 15.0911; 15.0458; 15; 14.9542; 14.9089; 14.8646; 14.822; 14.7814; 14.7435; 14.7085; 14.6769; 14.6491; 14.6255; 14.6062; 14.5915; 14.5817; 14.5767; 14.5767; 
711(28.44); 15.4213; 15.4213; 15.4164; 15.4066; 15.392; 15.3728; 15.3492; 15.3216; 15.2902; 15.2553; 15.2175; 15.1772; 15.1347; 15.0907; 15.0456; 15; 14.9544; 14.9093; 14.8653; 14.8228; 14.7825; 14.7447; 14.7098; 14.6784; 14.6508; 14.6272; 14.608; 14.5934; 14.5836; 14.5787; 14.5787; 
712(28.48); 15.4194; 15.4194; 15.4144; 15.4047; 15.3901; 15.371; 15.3476; 15.3201; 15.2888; 15.2542; 15.2165; 15.1763; 15.1341; 15.0903; 15.0454; 15; 14.9546; 14.9097; 14.8659; 14.8237; 14.7835; 14.7458; 14.7112; 14.6799; 14.6524; 14.629; 14.6099; 14.5953; 14.5856; 14.5806; 14.5806; 
713(28.52); 15.4174; 15.4174; 15.4125; 15.4028; 15.3883; 15.3693; 15.346; 15.3186; 15.2875; 15.253; 15.2155; 15.1755; 15.1335; 15.0899; 15.0452; 15; 14.9548; 14.9101; 14.8665; 14.8245; 14.7845; 14.747; 14.7125; 14.6814; 14.654; 14.6307; 14.6117; 14.5972; 14.5875; 14.5826; 14.5826; 
714(28.56); 15.4154; 15.4154; 15.4106; 15.4009; 15.3865; 15.3676; 15.3444; 15.3171; 15.2861; 15.2518; 15.2145; 15.1747; 15.1328; 15.0894; 15.045; 15; 14.955; 14.9106; 14.8672; 14.8253; 14.7855; 14.7482; 14.7139; 14.6829; 14.6556; 14.6324; 14.6135; 14.5991; 14.5894; 14.5846; 14.5846; 
715(28.6); 15.4135; 15.4135; 15.4087; 15.399; 15.3847; 15.3659; 15.3428; 15.3156; 15.2848; 15.2506; 15.2135; 15.1739; 15.1322; 15.089; 15.0448; 15; 14.9552; 14.911; 14.8678; 14.8261; 14.7865; 14.7494; 14.7152; 14.6844; 14.6572; 14.6341; 14.6153; 14.601; 14.5913; 14.5865; 14.5865; 
716(28.64); 15.4116; 15.4116; 15.4068; 15.3972; 15.3829; 15.3642; 15.3412; 15.3142; 15.2835; 15.2494; 15.2125; 15.1731; 15.1316; 15.0886; 15.0446; 15; 14.9554; 14.9114; 14.8684; 14.8269; 14.7875; 14.7506; 14.7165; 14.6858; 14.6588; 14.6358; 14.6171; 14.6028; 14.5932; 14.5884; 14.5884; 
717(28.68); 15.4097; 15.4097; 15.4049; 15.3953; 15.3811; 15.3625; 15.3396; 15.3127; 15.2821; 15.2483; 15.2115; 15.1723; 15.131; 15.0882; 15.0444; 15; 14.9556; 14.9118; 14.869; 14.8277; 14.7885; 14.7517; 14.7179; 14.6873; 14.6604; 14.6375; 14.6189; 14.6047; 14.5951; 14.5903; 14.5903; 
718(28.72); 15.4077; 15.4077; 15.403; 15.3935; 15.3793; 15.3608; 15.338; 15.3112; 15.2808; 15.2471; 15.2105; 15.1715; 15.1304; 15.0878; 15.0441; 15; 14.9559; 14.9122; 14.8696; 14.8285; 14.7895; 14.7529; 14.7192; 14.6888; 14.662; 14.6392; 14.6207; 14.6065; 14.597; 14.5923; 14.5923; 
719(28.76); 15.4058; 15.4058; 15.4011; 15.3916; 15.3776; 15.3591; 15.3364; 15.3098; 15.2795; 15.246; 15.2095; 15.1707; 15.1298; 15.0874; 15.0439; 15; 14.9561; 14.9126; 14.8702; 14.8293; 14.7905; 14.754; 14.7205; 14.6902; 14.6636; 14.6409; 14.6224; 14.6084; 14.5989; 14.5942; 14.5942; 
720(28.8); 15.4039; 15.4039; 15.3992; 15.3898; 15.3758; 15.3574; 15.3348; 15.3083; 15.2782; 15.2448; 15.2086; 15.1699; 15.1292; 15.087; 15.0437; 15; 14.9563; 14.913; 14.8708; 14.8301; 14.7914; 14.7552; 14.7218; 14.6917; 14.6652; 14.6426; 14.6242; 14.6102; 14.6008; 14.5961; 14.5961; 
721(28.84); 15.4021; 15.4021; 15.3973; 15.388; 15.3741; 15.3557; 15.3333; 15.3069; 15.2769; 15.2437; 15.2076; 15.1691; 15.1286; 15.0866; 15.0435; 15; 14.9565; 14.9134; 14.8714; 14.8309; 14.7924; 14.7563; 14.7231; 14.6931; 14.6667; 14.6443; 14.6259; 14.612; 14.6027; 14.5979; 14.5979; 
722(28.88); 15.4002; 15.4002; 15.3955; 15.3862; 15.3723; 15.3541; 15.3317; 15.3055; 15.2756; 15.2425; 15.2066; 15.1683; 15.128; 15.0862; 15.0433; 15; 14.9567; 14.9138; 14.872; 14.8317; 14.7934; 14.7575; 14.7244; 14.6945; 14.6683; 14.6459; 14.6277; 14.6138; 14.6045; 14.5998; 14.5998; 
723(28.92); 15.3983; 15.3983; 15.3936; 15.3844; 15.3706; 15.3524; 15.3302; 15.304; 15.2743; 15.2414; 15.2057; 15.1675; 15.1274; 15.0858; 15.0431; 15; 14.9569; 14.9142; 14.8726; 14.8325; 14.7943; 14.7586; 14.7257; 14.696; 14.6698; 14.6476; 14.6294; 14.6156; 14.6064; 14.6017; 14.6017; 
724(28.96); 15.3965; 15.3965; 15.3918; 15.3826; 15.3688; 15.3508; 15.3286; 15.3026; 15.273; 15.2403; 15.2047; 15.1667; 15.1268; 15.0854; 15.0429; 15; 14.9571; 14.9146; 14.8732; 14.8333; 14.7953; 14.7597; 14.727; 14.6974; 14.6714; 14.6492; 14.6312; 14.6174; 14.6082; 14.6035; 14.6035; 
725(29); 15.3946; 15.3946; 15.39; 15.3808; 15.3671; 15.3492; 15.3271; 15.3012; 15.2718; 15.2392; 15.2037; 15.1659; 15.1262; 15.085; 15.0427; 15; 14.9573; 14.915; 14.8738; 14.8341; 14.7963; 14.7608; 14.7282; 14.6988; 14.6729; 14.6508; 14.6329; 14.6192; 14.61; 14.6054; 14.6054; 
726(29.04); 15.3928; 15.3928; 15.3882; 15.379; 15.3654; 15.3475; 15.3256; 15.2998; 15.2705; 15.238; 15.2028; 15.1652; 15.1256; 15.0846; 15.0425; 15; 14.9575; 14.9154; 14.8744; 14.8348; 14.7972; 14.762; 14.7295; 14.7002; 14.6744; 14.6525; 14.6346; 14.621; 14.6118; 14.6072; 14.6072; 
727(29.08); 15.3909; 15.3909; 15.3863; 15.3772; 15.3637; 15.3459; 15.324; 15.2984; 15.2692; 15.2369; 15.2018; 15.1644; 15.125; 15.0842; 15.0423; 15; 14.9577; 14.9158; 14.875; 14.8356; 14.7982; 14.7631; 14.7308; 14.7016; 14.676; 14.6541; 14.6363; 14.6228; 14.6137; 14.6091; 14.6091; 
